"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25025100603","Census Tract 1006.03, Suffolk County, Massachusetts","2172","null","2049","null","1412","null","247","null","5","null","289","null","0","null","96","null","123","null","119","null","11","null","2","null","14","null","0","null","23","null","11","null","5","null","0","null","52","null","0","null","0","null","0","null","0","null","0","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025100700","Census Tract 1007, Suffolk County, Massachusetts","4332","null","4180","null","3763","null","145","null","2","null","203","null","0","null","67","null","152","null","136","null","20","null","6","null","25","null","0","null","51","null","2","null","1","null","0","null","25","null","1","null","0","null","0","null","4","null","1","null","0","null","16","null","0","null","0","null","0","null","2","null","0","null","0","null","5","null","0","null","2","null","0","null","0","null","0","null","4","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025100800","Census Tract 1008, Suffolk County, Massachusetts","5791","null","5347","null","3158","null","1107","null","8","null","810","null","1","null","263","null","444","null","427","null","64","null","12","null","51","null","5","null","126","null","7","null","4","null","2","null","138","null","1","null","0","null","5","null","3","null","7","null","2","null","12","null","2","null","3","null","3","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025100900","Census Tract 1009, Suffolk County, Massachusetts","4148","null","3775","null","1025","null","2164","null","15","null","365","null","0","null","206","null","373","null","358","null","63","null","4","null","11","null","0","null","69","null","19","null","11","null","0","null","176","null","0","null","0","null","0","null","0","null","4","null","1","null","15","null","8","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025101001","Census Tract 1010.01, Suffolk County, Massachusetts","5595","null","5073","null","160","null","4478","null","15","null","16","null","3","null","401","null","522","null","471","null","71","null","0","null","4","null","0","null","51","null","35","null","12","null","1","null","286","null","3","null","0","null","0","null","3","null","4","null","1","null","42","null","4","null","3","null","0","null","30","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","6","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025101002","Census Tract 1010.02, Suffolk County, Massachusetts","5712","null","5045","null","277","null","4050","null","26","null","54","null","5","null","633","null","667","null","625","null","81","null","11","null","8","null","1","null","134","null","47","null","26","null","3","null","297","null","0","null","0","null","2","null","3","null","10","null","2","null","38","null","10","null","4","null","0","null","12","null","0","null","0","null","0","null","0","null","1","null","0","null","4","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","1","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025101101","Census Tract 1011.01, Suffolk County, Massachusetts","3522","null","3156","null","153","null","2589","null","11","null","31","null","0","null","372","null","366","null","324","null","33","null","1","null","1","null","0","null","64","null","11","null","4","null","0","null","202","null","0","null","0","null","1","null","0","null","7","null","0","null","35","null","8","null","1","null","0","null","13","null","1","null","0","null","1","null","4","null","1","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025101102","Census Tract 1011.02, Suffolk County, Massachusetts","4766","null","4283","null","144","null","3722","null","46","null","17","null","4","null","350","null","483","null","457","null","89","null","3","null","5","null","0","null","104","null","51","null","21","null","1","null","177","null","0","null","0","null","3","null","2","null","1","null","0","null","25","null","9","null","0","null","0","null","6","null","0","null","0","null","3","null","0","null","0","null","0","null","3","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025110104","Census Tract 1101.04, Suffolk County, Massachusetts","2177","null","1796","null","542","null","613","null","14","null","55","null","0","null","572","null","381","null","346","null","32","null","3","null","11","null","0","null","156","null","3","null","6","null","1","null","128","null","0","null","0","null","2","null","0","null","3","null","1","null","21","null","2","null","3","null","0","null","9","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","12","null","3","null","0","null","7","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025110105","Census Tract 1101.05, Suffolk County, Massachusetts","2120","null","1898","null","1269","null","182","null","7","null","308","null","7","null","125","null","222","null","192","null","17","null","16","null","35","null","0","null","90","null","1","null","4","null","0","null","27","null","0","null","0","null","1","null","0","null","1","null","0","null","26","null","6","null","0","null","0","null","10","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","3","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025110106","Census Tract 1101.06, Suffolk County, Massachusetts","1356","null","1200","null","760","null","174","null","2","null","68","null","2","null","194","null","156","null","146","null","10","null","5","null","20","null","1","null","75","null","3","null","1","null","3","null","23","null","3","null","0","null","2","null","0","null","0","null","0","null","8","null","1","null","3","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
