GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMPWE001,AMPWE002,AMPWE003,AMPWE004,AMPWE005,AMPWE006,AMPWE007,AMPWE008,AMPWE009,AMPWE010,NAME_M,AMPWM001,AMPWM002,AMPWM003,AMPWM004,AMPWM005,AMPWM006,AMPWM007,AMPWM008,AMPWM009,AMPWM010
"G25002707097011","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709701","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097011",,,"Block Group 1, Census Tract 7097.01, Worcester County, Massachusetts",1026,937,54,0,0,0,35,0,0,0,"Block Group 1, Census Tract 7097.01, Worcester County, Massachusetts",284,285,103,13,13,13,63,13,13,13
"G25002707097012","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709701","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097012",,,"Block Group 2, Census Tract 7097.01, Worcester County, Massachusetts",1207,759,329,0,34,0,18,67,67,0,"Block Group 2, Census Tract 7097.01, Worcester County, Massachusetts",473,315,277,13,60,13,30,86,86,13
"G25002707097013","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709701","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097013",,,"Block Group 3, Census Tract 7097.01, Worcester County, Massachusetts",914,806,2,28,28,0,0,50,50,0,"Block Group 3, Census Tract 7097.01, Worcester County, Massachusetts",388,379,7,41,40,13,13,53,53,13
"G25002707097014","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709701","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097014",,,"Block Group 4, Census Tract 7097.01, Worcester County, Massachusetts",1288,1253,16,0,0,0,0,19,0,19,"Block Group 4, Census Tract 7097.01, Worcester County, Massachusetts",650,643,24,13,13,13,13,29,13,29
"G25002707097015","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709701","5",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097015",,,"Block Group 5, Census Tract 7097.01, Worcester County, Massachusetts",1088,942,8,0,8,0,47,83,83,0,"Block Group 5, Census Tract 7097.01, Worcester County, Massachusetts",279,253,18,13,17,13,78,121,121,13
"G25002707097021","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709702","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097021",,,"Block Group 1, Census Tract 7097.02, Worcester County, Massachusetts",1100,1018,62,0,0,0,0,20,0,20,"Block Group 1, Census Tract 7097.02, Worcester County, Massachusetts",187,187,66,13,13,13,13,29,13,29
"G25002707097022","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"709702","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277097022",,,"Block Group 2, Census Tract 7097.02, Worcester County, Massachusetts",1069,880,22,26,0,0,68,73,0,73,"Block Group 2, Census Tract 7097.02, Worcester County, Massachusetts",274,212,35,24,13,13,107,75,13,75
"G25002707101001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277101001",,,"Block Group 1, Census Tract 7101, Worcester County, Massachusetts",946,564,190,0,18,0,95,79,17,62,"Block Group 1, Census Tract 7101, Worcester County, Massachusetts",374,210,160,13,23,13,165,125,27,126
"G25002707101002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277101002",,,"Block Group 2, Census Tract 7101, Worcester County, Massachusetts",725,296,119,0,53,0,215,42,0,42,"Block Group 2, Census Tract 7101, Worcester County, Massachusetts",316,170,149,13,104,13,176,56,13,56
"G25002707101003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710100","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277101003",,,"Block Group 3, Census Tract 7101, Worcester County, Massachusetts",549,412,7,9,0,0,104,17,0,17,"Block Group 3, Census Tract 7101, Worcester County, Massachusetts",264,276,16,18,13,13,176,22,13,22
"G25002707101004","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710100","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277101004",,,"Block Group 4, Census Tract 7101, Worcester County, Massachusetts",666,496,162,0,0,0,8,0,0,0,"Block Group 4, Census Tract 7101, Worcester County, Massachusetts",306,239,219,13,13,13,18,13,13,13
"G25002707102001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102001",,,"Block Group 1, Census Tract 7102, Worcester County, Massachusetts",1030,575,67,0,0,0,0,388,388,0,"Block Group 1, Census Tract 7102, Worcester County, Massachusetts",931,426,111,13,13,13,13,535,535,13
"G25002707102002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102002",,,"Block Group 2, Census Tract 7102, Worcester County, Massachusetts",1125,681,0,0,59,0,120,265,248,17,"Block Group 2, Census Tract 7102, Worcester County, Massachusetts",614,326,13,13,98,13,126,259,257,27
"G25002707102003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102003",,,"Block Group 3, Census Tract 7102, Worcester County, Massachusetts",740,624,0,0,0,0,0,116,116,0,"Block Group 3, Census Tract 7102, Worcester County, Massachusetts",310,258,13,13,13,13,13,155,155,13
"G25002707102004","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102004",,,"Block Group 4, Census Tract 7102, Worcester County, Massachusetts",827,694,21,0,0,0,65,47,31,16,"Block Group 4, Census Tract 7102, Worcester County, Massachusetts",326,302,38,13,13,13,95,57,50,30
"G25002707102005","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","5",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102005",,,"Block Group 5, Census Tract 7102, Worcester County, Massachusetts",1752,1703,0,0,49,0,0,0,0,0,"Block Group 5, Census Tract 7102, Worcester County, Massachusetts",393,411,13,13,76,13,13,13,13,13
"G25002707102006","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710200","6",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277102006",,,"Block Group 6, Census Tract 7102, Worcester County, Massachusetts",1124,823,257,0,0,0,0,44,24,20,"Block Group 6, Census Tract 7102, Worcester County, Massachusetts",413,299,278,13,13,13,13,53,36,35
"G25002707103001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710300","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277103001",,,"Block Group 1, Census Tract 7103, Worcester County, Massachusetts",1548,1293,6,0,9,0,76,164,132,32,"Block Group 1, Census Tract 7103, Worcester County, Massachusetts",291,265,15,13,17,13,99,181,173,45
"G25002707103002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710300","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277103002",,,"Block Group 2, Census Tract 7103, Worcester County, Massachusetts",1832,1392,21,0,154,0,25,240,24,216,"Block Group 2, Census Tract 7103, Worcester County, Massachusetts",356,318,35,13,239,13,25,193,38,195
"G25002707104001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710400","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277104001",,,"Block Group 1, Census Tract 7104, Worcester County, Massachusetts",1022,907,0,0,30,0,28,57,57,0,"Block Group 1, Census Tract 7104, Worcester County, Massachusetts",238,237,13,13,34,13,46,61,61,13
"G25002707104002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710400","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277104002",,,"Block Group 2, Census Tract 7104, Worcester County, Massachusetts",1075,1051,0,7,0,0,0,17,0,17,"Block Group 2, Census Tract 7104, Worcester County, Massachusetts",277,268,13,10,13,13,13,14,13,14
"G25002707105001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710500","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277105001",,,"Block Group 1, Census Tract 7105, Worcester County, Massachusetts",952,697,0,32,0,0,176,47,19,28,"Block Group 1, Census Tract 7105, Worcester County, Massachusetts",284,210,13,50,13,13,162,59,31,47
"G25002707105002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710500","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277105002",,,"Block Group 2, Census Tract 7105, Worcester County, Massachusetts",1395,942,353,0,3,0,22,75,75,0,"Block Group 2, Census Tract 7105, Worcester County, Massachusetts",540,335,383,13,7,13,29,82,82,13
"G25002707105003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710500","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277105003",,,"Block Group 3, Census Tract 7105, Worcester County, Massachusetts",865,747,22,0,0,0,11,85,42,43,"Block Group 3, Census Tract 7105, Worcester County, Massachusetts",246,230,33,13,13,13,16,65,50,43
"G25002707106011","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710601","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277106011",,,"Block Group 1, Census Tract 7106.01, Worcester County, Massachusetts",720,522,98,0,0,0,82,18,18,0,"Block Group 1, Census Tract 7106.01, Worcester County, Massachusetts",421,334,137,13,13,13,102,34,34,13
"G25002707106012","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710601","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277106012",,,"Block Group 2, Census Tract 7106.01, Worcester County, Massachusetts",2477,1467,341,0,0,0,324,345,0,345,"Block Group 2, Census Tract 7106.01, Worcester County, Massachusetts",527,574,291,13,13,13,292,178,13,178
"G25002707106021","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710602","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277106021",,,"Block Group 1, Census Tract 7106.02, Worcester County, Massachusetts",1549,730,108,10,0,0,0,701,669,32,"Block Group 1, Census Tract 7106.02, Worcester County, Massachusetts",780,431,151,17,13,13,13,827,821,50
"G25002707106022","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710602","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277106022",,,"Block Group 2, Census Tract 7106.02, Worcester County, Massachusetts",1548,1003,131,0,128,0,282,4,4,0,"Block Group 2, Census Tract 7106.02, Worcester County, Massachusetts",485,419,128,13,129,13,233,9,9,13
"G25002707106023","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710602","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277106023",,,"Block Group 3, Census Tract 7106.02, Worcester County, Massachusetts",1669,1000,16,0,15,0,334,304,56,248,"Block Group 3, Census Tract 7106.02, Worcester County, Massachusetts",564,390,28,13,28,13,379,176,95,183
"G25002707107001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710700","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277107001",,,"Block Group 1, Census Tract 7107, Worcester County, Massachusetts",662,561,34,8,50,0,9,0,0,0,"Block Group 1, Census Tract 7107, Worcester County, Massachusetts",184,177,27,10,59,13,11,13,13,13
"G25002707107002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710700","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277107002",,,"Block Group 2, Census Tract 7107, Worcester County, Massachusetts",891,463,135,6,8,0,145,134,51,83,"Block Group 2, Census Tract 7107, Worcester County, Massachusetts",225,123,139,12,14,13,106,92,60,64
"G25002707108001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710800","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277108001",,,"Block Group 1, Census Tract 7108, Worcester County, Massachusetts",1593,1273,73,21,0,0,201,25,9,16,"Block Group 1, Census Tract 7108, Worcester County, Massachusetts",291,244,49,25,13,13,124,16,18,23
"G25002707108002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710800","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277108002",,,"Block Group 2, Census Tract 7108, Worcester County, Massachusetts",1030,804,132,0,19,0,0,75,34,41,"Block Group 2, Census Tract 7108, Worcester County, Massachusetts",317,277,123,13,29,13,13,81,60,60
"G25002707108003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710800","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277108003",,,"Block Group 3, Census Tract 7108, Worcester County, Massachusetts",832,630,59,0,17,0,94,32,0,32,"Block Group 3, Census Tract 7108, Worcester County, Massachusetts",310,257,67,13,27,13,72,49,13,49
"G25002707108004","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"710800","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277108004",,,"Block Group 4, Census Tract 7108, Worcester County, Massachusetts",1175,933,104,0,0,0,0,138,110,28,"Block Group 4, Census Tract 7108, Worcester County, Massachusetts",588,446,77,13,13,13,13,165,162,37
"G25002707110001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"711000","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277110001",,,"Block Group 1, Census Tract 7110, Worcester County, Massachusetts",1033,816,70,0,0,0,50,97,45,52,"Block Group 1, Census Tract 7110, Worcester County, Massachusetts",413,302,97,13,13,13,74,76,70,80
"G25002707110002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"711000","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277110002",,,"Block Group 2, Census Tract 7110, Worcester County, Massachusetts",1201,1145,3,0,10,0,43,0,0,0,"Block Group 2, Census Tract 7110, Worcester County, Massachusetts",309,309,7,13,34,13,73,13,13,13
"G25002707110003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"711000","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277110003",,,"Block Group 3, Census Tract 7110, Worcester County, Massachusetts",915,589,143,16,69,0,43,55,0,55,"Block Group 3, Census Tract 7110, Worcester County, Massachusetts",338,301,167,28,76,13,66,60,13,60
"G25002707111001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"711100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277111001",,,"Block Group 1, Census Tract 7111, Worcester County, Massachusetts",2692,2145,131,0,96,0,20,300,234,66,"Block Group 1, Census Tract 7111, Worcester County, Massachusetts",493,380,84,13,86,13,26,322,323,40
"G25002707111002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"711100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277111002",,,"Block Group 2, Census Tract 7111, Worcester County, Massachusetts",2416,2026,40,0,82,0,256,12,0,12,"Block Group 2, Census Tract 7111, Worcester County, Massachusetts",514,418,51,13,111,13,345,17,13,17
"G25002707121011","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712101","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121011",,,"Block Group 1, Census Tract 7121.01, Worcester County, Massachusetts",1517,1426,0,0,35,0,0,56,17,39,"Block Group 1, Census Tract 7121.01, Worcester County, Massachusetts",378,401,13,13,58,13,13,88,28,61
"G25002707121012","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712101","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121012",,,"Block Group 2, Census Tract 7121.01, Worcester County, Massachusetts",2559,2405,74,0,19,0,0,61,0,61,"Block Group 2, Census Tract 7121.01, Worcester County, Massachusetts",558,556,99,13,29,13,13,54,13,54
"G25002707121013","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712101","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121013",,,"Block Group 3, Census Tract 7121.01, Worcester County, Massachusetts",2377,2240,0,0,0,0,109,28,0,28,"Block Group 3, Census Tract 7121.01, Worcester County, Massachusetts",543,538,13,13,13,13,158,35,13,35
"G25002707121014","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712101","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121014",,,"Block Group 4, Census Tract 7121.01, Worcester County, Massachusetts",802,800,0,0,0,0,0,2,2,0,"Block Group 4, Census Tract 7121.01, Worcester County, Massachusetts",276,276,13,13,13,13,13,4,4,13
"G25002707121021","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712102","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121021",,,"Block Group 1, Census Tract 7121.02, Worcester County, Massachusetts",2368,2284,7,0,19,0,0,58,10,48,"Block Group 1, Census Tract 7121.02, Worcester County, Massachusetts",333,334,13,13,19,13,13,74,17,72
"G25002707121022","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"712102","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277121022",,,"Block Group 2, Census Tract 7121.02, Worcester County, Massachusetts",1907,1712,102,0,45,0,9,39,1,38,"Block Group 2, Census Tract 7121.02, Worcester County, Massachusetts",418,413,77,13,36,13,15,37,2,37
"G25002707131001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"713100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277131001",,,"Block Group 1, Census Tract 7131, Worcester County, Massachusetts",2320,2126,47,12,51,0,0,84,26,58,"Block Group 1, Census Tract 7131, Worcester County, Massachusetts",466,450,55,19,75,13,13,75,50,63
"G25002707131002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"713100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277131002",,,"Block Group 2, Census Tract 7131, Worcester County, Massachusetts",1575,1476,11,0,15,0,0,73,0,73,"Block Group 2, Census Tract 7131, Worcester County, Massachusetts",469,461,21,13,25,13,13,103,13,103
"G25002707131003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"713100","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277131003",,,"Block Group 3, Census Tract 7131, Worcester County, Massachusetts",816,801,0,0,0,0,0,15,0,15,"Block Group 3, Census Tract 7131, Worcester County, Massachusetts",376,378,13,13,13,13,13,24,13,24
"G25002707131004","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"713100","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277131004",,,"Block Group 4, Census Tract 7131, Worcester County, Massachusetts",3273,2710,324,0,6,13,18,202,134,68,"Block Group 4, Census Tract 7131, Worcester County, Massachusetts",506,457,152,13,11,20,18,87,68,60
"G25002707151001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"715100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277151001",,,"Block Group 1, Census Tract 7151, Worcester County, Massachusetts",2272,2054,0,0,113,0,0,105,84,21,"Block Group 1, Census Tract 7151, Worcester County, Massachusetts",360,361,13,13,78,13,13,126,124,34
"G25002707151002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"715100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277151002",,,"Block Group 2, Census Tract 7151, Worcester County, Massachusetts",1242,1088,13,0,58,0,9,74,30,44,"Block Group 2, Census Tract 7151, Worcester County, Massachusetts",336,318,21,13,52,13,15,46,48,38
"G25002707151003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"715100","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277151003",,,"Block Group 3, Census Tract 7151, Worcester County, Massachusetts",1842,1667,0,0,44,0,95,36,8,28,"Block Group 3, Census Tract 7151, Worcester County, Massachusetts",331,335,13,13,42,13,147,58,13,46
"G25002707161011","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716101","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161011",,,"Block Group 1, Census Tract 7161.01, Worcester County, Massachusetts",1862,1574,8,0,188,0,28,64,45,19,"Block Group 1, Census Tract 7161.01, Worcester County, Massachusetts",372,372,16,13,164,13,44,80,71,37
"G25002707161012","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716101","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161012",,,"Block Group 2, Census Tract 7161.01, Worcester County, Massachusetts",1248,1224,0,0,24,0,0,0,0,0,"Block Group 2, Census Tract 7161.01, Worcester County, Massachusetts",407,422,13,13,43,13,13,13,13,13
"G25002707161021","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716102","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161021",,,"Block Group 1, Census Tract 7161.02, Worcester County, Massachusetts",885,839,46,0,0,0,0,0,0,0,"Block Group 1, Census Tract 7161.02, Worcester County, Massachusetts",447,444,70,13,13,13,13,13,13,13
"G25002707161022","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716102","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161022",,,"Block Group 2, Census Tract 7161.02, Worcester County, Massachusetts",1454,1308,31,77,0,0,0,38,0,38,"Block Group 2, Census Tract 7161.02, Worcester County, Massachusetts",401,423,66,133,13,13,13,54,13,54
"G25002707161023","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716102","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161023",,,"Block Group 3, Census Tract 7161.02, Worcester County, Massachusetts",550,550,0,0,0,0,0,0,0,0,"Block Group 3, Census Tract 7161.02, Worcester County, Massachusetts",263,263,13,13,13,13,13,13,13,13
"G25002707161024","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716102","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277161024",,,"Block Group 4, Census Tract 7161.02, Worcester County, Massachusetts",1681,1551,0,0,53,0,19,58,0,58,"Block Group 4, Census Tract 7161.02, Worcester County, Massachusetts",683,694,13,13,60,13,32,60,13,60
"G25002707162001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716200","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277162001",,,"Block Group 1, Census Tract 7162, Worcester County, Massachusetts",1494,1256,9,0,0,0,193,36,0,36,"Block Group 1, Census Tract 7162, Worcester County, Massachusetts",328,322,16,13,13,13,141,40,13,40
"G25002707162002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716200","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277162002",,,"Block Group 2, Census Tract 7162, Worcester County, Massachusetts",1217,1108,56,0,0,0,20,33,0,33,"Block Group 2, Census Tract 7162, Worcester County, Massachusetts",400,384,87,13,13,13,35,42,13,42
"G25002707163001","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716300","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277163001",,,"Block Group 1, Census Tract 7163, Worcester County, Massachusetts",750,687,42,0,0,0,21,0,0,0,"Block Group 1, Census Tract 7163, Worcester County, Massachusetts",277,237,57,13,13,13,34,13,13,13
"G25002707163002","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716300","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277163002",,,"Block Group 2, Census Tract 7163, Worcester County, Massachusetts",1742,1595,58,13,0,0,68,8,1,7,"Block Group 2, Census Tract 7163, Worcester County, Massachusetts",375,372,47,15,13,13,77,12,2,12
"G25002707163003","2016-2020","MA",,,"Massachusetts","25","Worcester County","027",,,"716300","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250277163003",,,"Block Group 3, Census Tract 7163, Worcester County, Massachusetts",1057,661,152,0,0,0,233,11,0,11,"Block Group 3, Census Tract 7163, Worcester County, Massachusetts",222,180,132,13,13,13,171,21,13,21
